date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:50:11	72449/72449	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c7f54ad-11b01%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/fontawesome-webfont.eot?	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/fontawesome-webfontd41d.eot	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:12	83760/83760	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c7f54ad-14730%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/fontawesome-webfont.woff?v=4.1.0	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/fontawesome-webfont862f.woff	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:14	141564/141564	---M--	200	added ('OK')	application/octet-stream	etag:%225c7f54ad-228fc%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/fontawesome-webfont.ttf?v=4.1.0	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/fontawesome-webfont862f.ttf	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:15	253487/253487	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c7f54ad-3de2f%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/fontawesome-webfont.svg?v=4.1.0	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/fontawesome-webfont862f.svg	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:16	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c7f54ad-4e9f%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.eot	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.eot	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:17	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c7f54ad-4e9f%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.eot?	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regulard41d.eot	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:18	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%225c7f54ad-466c%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.woff2	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.woff2	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:19	23424/23424	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c7f54ad-5b80%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.woff	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.woff	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:21	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%225c7f54ad-b15c%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.ttf	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.ttf	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:22	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c7f54ad-1a8c2%22	https://spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.svg	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/fonts/glyphicons-halflings-regular.svg	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:24	1665/1665	---M--	200	added ('OK')	image/png	etag:%225c7f54ad-889%22	https://spos.tecdiary.com/themes/default/assets/dist/css/blue.png	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/css/blue.png	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:26	3850/3850	---M--	200	added ('OK')	image/png	etag:%225c7f54ad-1185%22	https://spos.tecdiary.com/themes/default/assets/dist/css/blue@2x.png	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/css/blue@2x.png	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:27	975/975	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jul%202019%2010:50:26%20GMT	https://spos.tecdiary.com/themes/default/assets/dist/css/redactor-font.eot	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/css/redactor-font.eot	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:28	975/975	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jul%202019%2010:50:27%20GMT	https://spos.tecdiary.com/themes/default/assets/dist/img/boxed-bg.jpg	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/dist/img/boxed-bg.jpg	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
15:50:29	7989/7989	---M--	200	added ('OK')	image/gif	etag:%225c7f54ad-2a43%22	https://spos.tecdiary.com/themes/default/assets/images/loading_bar.gif	D:/MERN%20Stack/React%20JS/React%20Work/Templates/Dashboard/spos.tecdiary.com/themes/default/assets/images/loading_bar.gif	(from https://spos.tecdiary.com/themes/default/assets/dist/css/styles.css)
